file_index,file_name,timestep,dominant_mode,estimated_wave_number
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,20,"(5,5)",7.071
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,21,"(5,5)",7.071
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,22,"(5,5)",7.071
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,23,"(5,-5)",7.071
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,24,"(5,5)",7.071
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,25,"(5,5)",7.071
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,26,"(5,5)",7.071
35,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file35.mat,27,"(5,5)",7.071
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,0,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,1,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,2,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,3,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,4,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,5,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,6,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,7,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,8,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,9,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,10,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,11,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,12,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,13,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,14,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,15,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,16,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,17,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,18,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,19,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,20,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,21,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,22,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,23,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,24,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,25,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,26,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,27,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,28,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,29,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,30,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,31,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,32,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,33,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,34,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,35,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,36,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,37,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,38,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,39,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,40,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,41,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,42,"(1,0)",1.000
36,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file36.mat,43,"(1,0)",1.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,0,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,1,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,2,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,3,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,4,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,5,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,6,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,7,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,8,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,9,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,10,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,11,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,12,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,13,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,14,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,15,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,16,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,17,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,18,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,19,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,20,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,21,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,22,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,23,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,24,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,25,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,26,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,27,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,28,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,29,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,30,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,31,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,32,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,33,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,34,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,35,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,36,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,37,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,38,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,39,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,40,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,41,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,42,"(2,0)",2.000
37,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file37.mat,43,"(2,0)",2.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,0,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,1,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,2,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,3,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,4,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,5,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,6,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,7,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,8,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,9,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,10,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,11,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,12,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,13,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,14,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,15,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,16,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,17,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,18,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,19,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,20,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,21,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,22,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,23,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,24,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,25,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,26,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,27,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,28,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,29,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,30,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,31,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,32,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,33,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,34,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,35,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,36,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,37,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,38,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,39,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,40,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,41,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,42,"(3,0)",3.000
38,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file38.mat,43,"(3,0)",3.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,0,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,1,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,2,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,3,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,4,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,5,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,6,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,7,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,8,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,9,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,10,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,11,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,12,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,13,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,14,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,15,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,16,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,17,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,18,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,19,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,20,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,21,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,22,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,23,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,24,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,25,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,26,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,27,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,28,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,29,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,30,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,31,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,32,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,33,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,34,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,35,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,36,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,37,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,38,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,39,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,40,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,41,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,42,"(4,0)",4.000
39,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file39.mat,43,"(4,0)",4.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,0,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,1,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,2,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,3,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,4,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,5,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,6,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,7,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,8,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,9,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,10,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,11,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,12,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,13,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,14,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,15,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,16,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,17,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,18,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,19,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,20,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,21,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,22,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,23,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,24,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,25,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,26,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,27,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,28,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,29,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,30,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,31,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,32,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,33,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,34,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,35,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,36,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,37,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,38,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,39,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,40,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,41,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,42,"(5,0)",5.000
40,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file40.mat,43,"(5,0)",5.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,0,"(0,1)",1.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,1,"(0,1)",1.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,2,"(0,1)",1.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,3,"(0,1)",1.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,4,"(0,1)",1.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,5,"(0,1)",1.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,6,"(0,1)",1.000
41,md_cg_h10p0_ct1p5_mp20p0_it0p9_cg21_mix_periodic_file41.mat,7,"(0,1)",1.000
